ST # ,ROAD,PC,WARD,PLAN,LOT,CONTRACTOR ,BLG TYPE ,MUNICIPALITY ,DESCRIPTION,D.U.,VALUE,FT2,PERMIT#,APPL. TYPE,ISSUED DATE
289,BRAMBLING WAY ,K2J6E4,Ward 3,4M-1547,,TAMARACK DEVELOPMENTS CORPORATION,Rowhouse,Nepean,"Construct a 1 Storey Rowhouse with attached garages  Models: BTS-2 2015 A,BTS-2 2015 A",2,238120,2136,1701327,Construction,2017-03-17 12:18
4,THORNTON AVE ,K1S2R9,Ward 17,4M-34892,37,CONTRACTOR UNKNOWN,Single,Old Ottawa,Remove a deck and replace with a covered porch (front yard),0,7500,141.23,1701328,Construction,2017-03-17 13:27
163,CAMBIE RD ,K1X0A7,Ward 22,1573,125,RICHCRAFT HOMES LIMITED,Single,Gloucester,Construct a 2 Storey Single with attached garage  Model: Cedarbreeze 2016 C,1,446142,2668,1701329,Construction,2017-03-17 14:39
165,CAMBIE RD ,K1X0A7,Ward 22,1573,124,RICHCRAFT HOMES LIMITED,Single,Gloucester,Construct a 2 Storey Single with attached garage  Model: 44-04 2011 A,1,457513,3078,1701330,Construction,2017-03-17 14:46
198,LARIMAR CIR ,K1X0B7,Ward 22,,,RICHCRAFT HOMES LIMITED,Rowhouse,Gloucester,"Construct a 2 Storey Rowhouse with attached garages  Models: 20-61 Cobalt 2015 End,Addison 2012,Hudson 2016 - Mid,Grafton 2012 mid",4,763320,6298,1701331,Construction,2017-03-17 14:51
200,LARIMAR CIR ,K1X0B7,Ward 22,,,RICHCRAFT HOMES LIMITED,Rowhouse,Gloucester,"Construct a 2 Storey Rowhouse with attached garages  Models: 20-61 Cobalt 2015 End,Addison 2012,Hudson 2016 - Mid,Grafton 2012 mid",4,763320,6298,1701331,Construction,2017-03-17 14:51
202,LARIMAR CIR ,K1X0B7,Ward 22,,,RICHCRAFT HOMES LIMITED,Rowhouse,Gloucester,"Construct a 2 Storey Rowhouse with attached garages  Models: 20-61 Cobalt 2015 End,Addison 2012,Hudson 2016 - Mid,Grafton 2012 mid",4,763320,6298,1701331,Construction,2017-03-17 14:51
204,LARIMAR CIR ,K1X0B7,Ward 22,,,RICHCRAFT HOMES LIMITED,Rowhouse,Gloucester,"Construct a 2 Storey Rowhouse with attached garages  Models: 20-61 Cobalt 2015 End,Addison 2012,Hudson 2016 - Mid,Grafton 2012 mid",4,763320,6298,1701331,Construction,2017-03-17 14:51
13,COUNTRY CLUB DR ,K1V9W1,Ward 16,M-213,105,CONTRACTOR UNKNOWN,Single,Old Ottawa,Interior alterations to a 2 storey detached dwelling (enlarge 3 basement windows),0,10000,0,1701332,Construction,2017-03-17 15:53
34,HACKETT ST ,K1V0P7,Ward 16,4M-473,34,***CONTRACTOR***,Single,Old Ottawa,PLUMBING ONLY:  Bathroom renovations in a 2 storey detached dwelling,0,0,0,1701337,Construction,2017-03-20 8:35
1,SPRING CRESS DR ,K2R1A8,Ward 3,4M-284,98,MADDISON CONSTRUCTION LIMITED,Single,Nepean,"Interior alterations to a 2 storey detached dwelling (new front entry, kitchen & bathroom alterations an new wood fire insert)",0,25000,600,1701338,Construction,2017-03-20 8:36
40,HINES RD ,K2K2M5,Ward 4,4M-417,,CONTRACTOR UNKNOWN,Office,Kanata,Tenant fit up on the 3rd floor of a 5 storey office building (Trend Micro Ottawa),0,740000,14800,1701339,Construction,2017-03-20 9:18
720,KING EDWARD AVE ,K1N6N5,Ward 12,53478,19-31,CARLETON ELECTRIC LTD.,Institutional,Old Ottawa,Alterations to create a new doorway in Power Plant (University of Ottawa),0,5000,10,1701340,Construction,2017-03-20 10:04
5950,WOOD DUCK DR ,K0A2W0,Ward 20,4M-1263,11,CONTRACTOR UNKNOWN,Single,Osgoode,Finish the basement in a 1 storey detached dwelling,0,66888,1800,1701341,Construction,2017-03-20 10:19
616,BARRY HELMAN CRES ,K2J0R1,Ward 3,4M-1513,166,TARTAN HOMES CORPORATION,Single,Nepean,Construct a 2 storey detached dwelling,1,437562.9,2616.69,1701342,Construction,2017-03-20 10:23
6346,DEERMEADOW DR ,K4P1M9,Ward 20,4M-787,6 & 7,CONTRACTOR UNKNOWN,Other,Osgoode,TEMPORARY PERMIT: Erect a temporary tent for special events (Orchard View Reception and Conference Centre),0,1000,223,1701343,Construction,2017-03-20 10:30
6346,DEERMEADOW DR ,K4P1M9,Ward 20,4M-787,,CONTRACTOR UNKNOWN,Other,Osgoode,TEMPORARY PERMIT: Erect a temporary tent for a special event,0,1000,2368,1701344,Construction,2017-03-20 10:33
674,CHAPMAN BLVD ,K1G1T6,Ward 18,656,800,CARON PROPERTY WORKS INC,Single,Old Ottawa,PLUMBING ONLY: Install on mainline fullport back water valve in the basement of a detached dwelling,0,0,0,1701345,Construction,2017-03-20 10:45
731,HAMLET RD ,K1G1P7,Ward 18,4M-,,CARON PROPERTY WORKS INC,Single,Old Ottawa,PLUMBING ONLY - Install an open port backwater valve on the sanitary sewer in a detached dwelling,0,0,0,1701346,Construction,2017-03-20 10:47
614,BARRY HELMAN CRES ,K2J0R1,Ward 3,4M-1513,,TARTAN HOMES CORPORATION,Single,Nepean,Construct a 2 storey detached dwelling,1,471119.68,2859.31,1701347,Construction,2017-03-20 10:50
101,SHACKLEFORD WAY ,K2S0W3,Ward 6,4M1549,32,TARTAN HOMES CORPORATION,Single,Goulbourn,Construct a 2 storey detached dwelling,1,459360.03,2747.04,1701348,Construction,2017-03-20 10:51
21,GREENSAND PL ,K2T0L9,Ward 4,4M-1556,149,UNIFORM URBAN DEVELOPMENTS LTD.,Single,Kanata,Construct a 2 storey detached dwelling,1,544115.3,3369,1701349,Construction,2017-03-20 11:09
500,PALLADIUM DR ,K2V1C2,Ward 23,4M-,1,CONTRACTOR UNKNOWN,Office,Kanata,Interior alterations in a 3 storey office building (Unit #1100 - DRS Technologies Ltd.),0,100000,2800,1701350,Construction,2017-03-20 11:16
44,GORDON ST ,K1S4C8,Ward 17,4M-33446,5,RENEW HOMES INC,Single,Old Ottawa,Construct a 2 storey addition to a 2 storey detached dwelling (rear & side yard),0,200000,1152,1701352,Construction,2017-03-20 12:14
190,BOUNDSTONE WAY ,K2T0M9,Ward 4,4M-1556,,UNIFORM URBAN DEVELOPMENTS LTD.,Apartment,Kanata,"Construct a 3 storey, 14 unit apartment building with basement parking garage",14,3526967.08,25053,1701353,Construction,2017-03-20 12:17
317,MCRAE AVE ,K1Z8P4,Ward 15,,32,CONTRACTOR UNKNOWN,Mixed,Old Ottawa,"Tenant fit-up on the 1st floor of a 9 storey mixed use building (Suite 400, Bridgehead)",0,92000,1980,1701354,Construction,2017-03-20 13:00
993,RICHMOND RD ,K2B6R1,Ward 7,421,,CONTRACTOR UNKNOWN,Retail,Old Ottawa,Interior alterations to an existing 1 storey commercial building (Tim Horton's - grease interceptor and new floor drain),0,15000,108,1701355,Construction,2017-03-20 13:04
2280,TENTH LINE RD ,K4A0X4,Ward 19,,,DORAN CONTRACTORS,Retail,Cumberland,SHELL ONLY- Construct a 1 storey retail building (Block G),0,378406.97,5818.96,1701357,Construction,2017-03-20 14:42
2276,TENTH LINE RD ,K4A0X4,Ward 19,,2,DORAN CONTRACTORS,Retail,Cumberland,SHELL ONLY - Construct a 1 storey retail building (Block B),0,1064671.16,16372,1701358,Construction,2017-03-20 14:54
121,SHACKLEFORD WAY ,K2S0W5,Ward 6,4M1549,101,TARTAN HOMES CORPORATION,Single,Goulbourn,Construct a 2 storey detached dwelling,1,301469.23,1802.83,1701359,Construction,2017-03-20 15:27
150,KATIMAVIK RD ,K2L2N2,Ward 23,4M-,,THOMAS CAVANAGH CONSTRUCITON LTD.,Office,Kanata,Interior alterations in a 3 storey bulding (Kanata Town Centre -construction of demising walls and creation of new exterior doors for future tenant fitups on the ground floor).,0,144125,57900,1701360,Construction,2017-03-20 15:32
150,KATIMAVIK RD ,K2L2N2,Ward 23,4M-,,THOMAS CAVANAGH CONSTRUCITON LTD.,Office,Kanata,"Interior alterations in a 3 storey bulding (Kanata Town Centre) - removal of non-load bearing partitions, carpet flooring & suspended acoustic tile ceiling and construction of new demising walls",0,71599.74,20350,1701361,Construction,2017-03-20 15:33
2011,WOODGLEN CRES ,K1J6G7,Ward 11,818,331,CONTRACTOR UNKNOWN,Single,Gloucester,Interior alterations to a 2 storey detached dwelling (bathroom alterations),0,5000,52,1701362,Construction,2017-03-20 15:45
161,LOUIS PASTEUR PRIV ,K1N6N5,Ward 12,53478,19 TO 31,CONTRACTOR UNKNOWN,Institutional,Old Ottawa,"Interior alterations to upgrade fire alarm system in an 8 storey institutional building (Colonel By Building, University of Ottawa)",0,489898.99,0,1701363,Construction,2017-03-20 16:19
10,WARNER COLPITTS LANE ,,Ward 6,836,23,CONTRACTOR UNKNOWN,Institutional,Goulbourn,PLUMBING ONLY:  Installation of backflow prevention on building water main,0,5000,0,1701364,Construction,2017-03-20 16:31
59,PERCY ST ,K1R6C4,Ward 14,4M-,,BECKWITH CARPENTRY CO. LTD.,Semi - Detached,Old Ottawa,"Interior alterations to Unit 1 (Suite 201) of a 2 storey, 5 unit apartment building (Split 1 bedroom into 2 bedrooms)",0,14000,284,1701365,Construction,2017-03-20 16:36
1529,BLACK STALLION WAY ,K4P1P2,Ward 20,4M-949,13,MCI POOLS,Single,Osgoode,Install an enclosure for an inground pool (rear yard),0,0,0,1701366,Pool Enclosure,2017-03-21 8:32
4100,STRANDHERD DR ,K2J0V2,Ward 3,,,JPGRAVEL CONSTRUCTION INC,Retail,Nepean,"Tenant fit up on the ground floor of a 2 storey mixed retail and office building (""Eye Docs"" Clinic, Unit 102)",0,75000,1367.02,1701367,Construction,2017-03-21 8:37
2319,GLANDRIEL CRES ,K4A4S8,Ward 1,,91,TREVI POOLS,Single,Cumberland,Install an enclosure for an inground pool (rear yard),0,0,0,1701368,Pool Enclosure,2017-03-21 8:51
722,BANK ST ,K1S3V2,Ward 17,34756,05-Apr,DOMTA HOMES,Retail,Old Ottawa,Interior alterations to the basement of a 3 storey retail building (Unit A - Gold Art),0,800,30,1701369,Construction,2017-03-21 9:14
3407,WOODROFFE AVE ,K2G7A1,Ward 22,4M1202,,CONTRACTOR UNKNOWN,Single,Nepean,Construct a lower and upper deck with a shed (below upper deck in rear yard),0,15000,645,1701370,Construction,2017-03-21 9:17
888,LADY ELLEN PL ,K1Z5L5,Ward 16,387939,3,DOLYN DEVELOPMENTS INC.,Office,Old Ottawa,"Tenant fit-up in a 1 storey mixed use building (Units 3A, FL Homes & 3B, vacant)",0,68000,4288.13,1701371,Construction,2017-03-21 9:33
22,SULKY WAY ,K2M1G6,Ward 23,4M-184,431,CONTRACTOR UNKNOWN,Single,Kanata,Interior alterations on the 1st floor of a 2 storey detached dwelling,0,28945,387,1701372,Construction,2017-03-21 10:06
1302,SUMMERVILLE AVE ,K1Z8G8,Ward 16,294,,APEX PRO,Single,Old Ottawa,PLUMBING ONLY - Install a full port backwater valve on the sanitary sewer in a detached dwelling,0,0,0,1701373,Construction,2017-03-21 10:42
710,CARNELIAN CRES ,K1X0A9,Ward 22,4M-1573,84,HN HOMES LIMITED PARTNERSHIP,Single,Gloucester,Construct a 1 Storey Single with attached garage  Model: 44-1 Hutton 2015 Standard,1,262126,1763,1701374,Construction,2017-03-21 10:43
36,PELLAN CRES ,K2K1J5,Ward 4,826,366,RENAISSANCE BUILDERS,Single,Kanata,Finish the basement in a 1 storey detached dwelling,0,13006,350,1701375,Construction,2017-03-21 10:46
708,CARNELIAN CRES ,K1X0A9,Ward 22,4M-1573,83,HN HOMES LIMITED PARTNERSHIP,Single,Gloucester,Construct a 2 Storey Single with attached garage  Model: 44-3 Alt 2015,1,490121,2931,1701376,Construction,2017-03-21 10:46
704,CARNELIAN CRES ,K1X0A9,Ward 22,4M-1573,81,HN HOMES LIMITED PARTNERSHIP,Single,Gloucester,Construct a 2 Storey Single with attached garage  Model: Kenson 44-3 2016 STD,1,486777,2911,1701377,Construction,2017-03-21 10:49
20,ROBERT KEMP ST ,K1T3W9,Ward 10,634,23,CONTRACTOR UNKNOWN,Single,Gloucester,Construct a 1 storey detached dwelling,1,698886.7,6204,1701378,Construction,2017-03-21 11:15
66,SLATER ST ,K1P5H1,Ward 14,3922,56-58,CONTRACTOR UNKNOWN,Office,Old Ottawa,Interior alterations on the 6th floor of 23 storey office building,0,113150,4101,1701379,Construction,2017-03-21 11:33
404,ODESSA WAY ,K2J5X7,Ward 3,4M-1513,84,MERMAID POOLS (MERIVALE),Single,Nepean,Install an enclosure for an above ground pool (rear yard),0,0,0,1701380,Pool Enclosure,2017-03-21 11:39
135,GLAMORGAN DR ,K2L1R7,Ward 23,886,885,CONTRACTOR UNKNOWN,Single,Kanata,Construct a secondary apartment in the basement of a 1 storey detached dwelling,1,20000,650,1701381,Construction,2017-03-21 11:57
51,CHARDON DRWY ,,Ward 15,396,34,GESTION ALPE INC.,Office,Old Ottawa,Replace fire alarm system in a 1 storey office building (Health Canada),0,56400,0,1701382,Construction,2017-03-21 12:25
2,GURDWARA RD ,K2E1A2,Ward 9,4M-,26,UPTIME STRATEGIES,Office,Nepean,"Tenant fit up on the 6th floor of a 6 storey office building (Suite #602, Capital Cardiology Centre)",0,190000,3140,1701383,Construction,2017-03-21 13:31
725,"AUBEPINES, PROMENADE DES  ",,Ward 19,4M-1575,,MINTO COMMUNITIES INC.,Rowhouse,Cumberland,"Construct a 2 Storey Rowhouse with attached garages  Models: Monterey 2015 End PC,Tahoe 3 2015 PA,Haven 2015 PB",3,507901,4556,1701384,Construction,2017-03-21 13:31
727,"AUBEPINES, PROMENADE DES  ",,Ward 19,4M-1575,,MINTO COMMUNITIES INC.,Rowhouse,Cumberland,"Construct a 2 Storey Rowhouse with attached garages  Models: Monterey 2015 End PC,Tahoe 3 2015 PA,Haven 2015 PB",3,507901,4556,1701384,Construction,2017-03-21 13:31
729,"AUBEPINES, PROMENADE DES  ",,Ward 19,4M-1575,,MINTO COMMUNITIES INC.,Rowhouse,Cumberland,"Construct a 2 Storey Rowhouse with attached garages  Models: Monterey 2015 End PC,Tahoe 3 2015 PA,Haven 2015 PB",3,507901,4556,1701384,Construction,2017-03-21 13:31
505,AMULET GROVE ,K1X0B1,Ward 22,4M-1573,76,HN HOMES LIMITED PARTNERSHIP,Single,Gloucester,Construct a 2 Storey Single with attached garage  Model: 44-3 Alt 2015,1,490121,2931,1701385,Construction,2017-03-21 13:36
510,CODD'S RD ,K1K2G8,Ward 13,486,26,GREENBELT CONSTRUCTION,Single,Old Ottawa,PLUMBING ONLY: Changeover from Septic System to City Sewers in a detached dwelling,0,0,0,1701386,Construction,2017-03-21 13:39
507,AMULET GROVE ,K1X0B1,Ward 22,4M-1573,75,HN HOMES LIMITED PARTNERSHIP,Single,Gloucester,Construct a 2 Storey Single with attached garage  Model: Kenson 44-3 2016 STD,1,486777,2911,1701387,Construction,2017-03-21 13:40
713,"MONTREAL, CHEMIN DE  ",K1K0T2,Ward 13,4M-,,ECO BUILDERS INC.,Institutional,Old Ottawa,Interior alterations on the 2nd floor of a 6 storey institutional building,0,34000,186.21,1701388,Construction,2017-03-21 13:47
170,TUNNEY'S PASTURE DRWY ,,Ward 15,396,34-36,CONTRACTOR UNKNOWN,Office,Old Ottawa,Exterior alterations on the 1st floor of an 8 storey office building (podium concrete slab repairs and waterproofing replacement),0,800000,0,1701389,Construction,2017-03-21 14:07
1430,EL PASEO CRT ,K4P0C4,Ward 20,,4,MALLETTE LANDSCAPING INC,Single,Osgoode,Install an enclosure for an inground pool (rear yard),0,0,0,1701390,Pool Enclosure,2017-03-21 14:08
1430,EL PASEO CRT ,K4P0C4,Ward 20,4M-1496,4,MALLETTE LANDSCAPING INC,Detached Garage/Shed,Osgoode,Construct a 1 storey gazebo/cabana for pool use (rear yard),0,35000,400,1701391,Construction,2017-03-21 14:09
36,ZOKOL CRES ,K2K2K4,Ward 4,4M-652,102,CONTRACTOR UNKNOWN,Single,Kanata,Interior alterations to a 2 storey detached dwelling (bathroom and closet),0,10000,538,1701392,Construction,2017-03-21 14:13
1358,VIKING DR ,K1V7J7,Ward 10,812,6,***CONTRACTOR***,Single,Old Ottawa,Interior alterations to remove a wall between the kitchen and dining room,0,300,64.5,1701393,Construction,2017-03-21 15:04
954,WATSON ST ,K2B6C2,Ward 7,479600,21,GO HOME CONTRACTING INC,Single,Old Ottawa,Interior alterations on the 2nd floor of a 2 storey detached dwelling,0,10000,165,1701394,Construction,2017-03-21 15:26
319,SPENCER ST ,K1Y2R4,Ward 15,145,1,TOMAR CUSTOM HOMES LIMITED,Single,Old Ottawa,Construct a 2 storey detached dwelling,1,515037.6,3080,1701395,Construction,2017-03-21 15:27
319,SPENCER ST ,K1Y2R4,Ward 15,145,1,TOMAR CUSTOM HOMES LIMITED,Demolition,Old Ottawa,Demolish a 2 storey detached dwelling,-1,22000,-850,1701396,Demolition,2017-03-21 15:29
27,LOTTA AVE ,K2G2B2,Ward 8,375,1392-1395,***CONTRACTOR***,Demolition,Nepean,Demolish a 1 storey detached dwelling,-1,10000,-900,1701398,Demolition,2017-03-21 16:26
257,ANNA AVE ,K1Z7V4,Ward 16,268160,50,***CONTRACTOR***,Single,Old Ottawa,Exterior / Interior alterations on the main floor of a 2 storey detached dwelling (add 1 window and remove 2),0,1000,10,1701400,Construction,2017-03-22 8:34
381,ANDALUSIAN CRES ,K2V0C3,Ward 6,,227,CARDEL HOMES INC. OTTAWA DIVISION,Single,Goulbourn,Construct a 2 Storey Single with attached garage  Model: Inverness II 2015 A1,1,308873,2078,1701401,Construction,2017-03-22 8:51
555,BRITTANY DR ,K1K4C5,Ward 13,105,,JESTEK ELECTRIC LTD.,Apartment,Old Ottawa,Interior alterations to a 13 storey apartment building (replace fire alarm panel),0,50825,11,1701402,Construction,2017-03-22 9:06
1358,MAXIME ST ,K1B3L1,Ward 11,685,,***CONTRACTOR***,Semi - Detached,Gloucester,Finish the basement in a 2 storey semi-detached dwelling,0,19100.24,514,1701403,Construction,2017-03-22 9:29
240,LIVERY ST ,K2V0H5,Ward 6,4M-1491,,CARDEL HOMES INC. OTTAWA DIVISION,Other,Goulbourn,Construct a 1 storey accessory building (Garbage Enclosure West A),0,21589.96,332,1701404,Construction,2017-03-22 9:53
240,LIVERY ST ,K2V0H5,Ward 6,4M-1491,,CARDEL HOMES INC. OTTAWA DIVISION,Other,Goulbourn,Construct a 1 storey accessory building (Garbage Enclosure East B),0,19183.85,295,1701405,Construction,2017-03-22 9:54
301,OXER PL ,K2V0C6,Ward 6,4M-1521,91,CARDEL HOMES INC. OTTAWA DIVISION,Single,Goulbourn,Construct a 2 storey detached dwelling,1,413627.96,2486,1701406,Construction,2017-03-22 9:55
1661,HUNT CLUB RD ,K1T3Z3,Ward 10,4M237,,CONTRACTOR UNKNOWN,Retail,Old Ottawa,Interior alterations in a 1 storey mixed use building (McDonald's),0,290000,1803,1701407,Construction,2017-03-22 9:58
2014,OGILVIE RD ,K1J7N9,Ward 11,,,CONTRACTOR UNKNOWN,Retail,Gloucester,"Tenant fit-up in a 1 storey retail building (Firehouse subs, Unit A2.1)",0,220000,1866,1701408,Construction,2017-03-22 10:22
602,BRIDLEGLEN CRES ,K2M0H1,Ward 23,4M-1495,2,URBANDALE CONSTRUCTION,Single,Kanata,Construct a 2 storey detached dwelling,1,415448.8,2829,1701410,Construction,2017-03-22 11:33
110,LAURIER AVE W,K1P1J1,Ward 14,4M-,,CONTRACTOR UNKNOWN,Office,Old Ottawa,Interior alterations on the 3rd floor of a 5 storey office building,0,43487.07,430.56,1701412,Construction,2017-03-22 12:44
6703,DWYER HILL RD ,,Ward 21,,25,CONTRACTOR UNKNOWN,Demolition,Rideau,Demolish a 1 storey detached dwelling,-1,15000,-1500,1701413,Demolition,2017-03-22 13:23
3482,GREEN'S RD ,K0A2Z0,Ward 21,4M-,14,GRIZZLY HOMES,Single,Goulbourn,Construct a 1 storey detached dwelling,1,329757.84,1972,1701414,Construction,2017-03-22 13:25
2571,CARLING AVE ,K2B7H7,Ward 7,311,37&40,ARROW PROPERTY SERVICE,Retail,Old Ottawa,"Interior alterations on the 2nd floor of a 2 storey retail building (Suite #200, PSI Physiotherapy)",0,37000,2000,1701415,Construction,2017-03-22 13:34
1175,SHERMAN DR ,K2C2M5,Ward 8,372115,522,***CONTRACTOR***,Single,Old Ottawa,Finish the basement in a 1 storey detached dwelling,0,26755.2,720,1701416,Construction,2017-03-22 13:49
67,MERNER AVE ,K2J3X7,Ward 3,4M-610,pt lot 77,CLUB PISCINE,Single,Nepean,Install an enclosure for an above ground pool (rear yard),0,0,0,1701417,Pool Enclosure,2017-03-22 14:16
406,MCARTHUR AVE ,K1K1G8,Ward 13,772,,CONTRACTOR UNKNOWN,Office,Old Ottawa,Change of Use from Group E to Group D (Dental Clinic - including the addition of 2 sinks),0,4000,767.7,1701418,Construction,2017-03-22 14:26
332,ANDALUSIAN CRES ,K2V0C2,Ward 6,4M-1521,246,CONTRACTOR UNKNOWN,Single,Goulbourn,Finish the basement in a 2 storey detached dwelling,0,38646.4,1040,1701419,Construction,2017-03-22 14:37
2314,RIDGECREST PL ,K1H7V5,Ward 18,601,7,CONTRACTOR UNKNOWN,Single,Old Ottawa,Interior alterations on the 1st floor and basement of a 1 storey detached dwelling,0,25000,1200,1701420,Construction,2017-03-22 14:39
100,QUEEN ST ,K1P1J9,Ward 14,3922,14-21,MARANT CONSTRUCTION LTD.,Office,Old Ottawa,Interior alterations on the 10th floor of a 16 storey office buidling (Construction of a demising wall to separate 1 suite into 2 suites) - Scope of work includes the fit-up of 1 of the 2 suites (Borden Ladner Gervais LLP),0,83262.96,2153,1701421,Construction,2017-03-22 14:48
56,NIXON FARM DR ,K0A2Z0,Ward 21,4M-1515,,LONGWOOD BUILDING CORPORATION,Semi - Detached,Goulbourn,"Construct a 1 Storey Semi - Detached with attached garages  Models: 102 2014 Corner,102 2014 Corner",2,361788,2434,1701422,Construction,2017-03-22 14:53
58,NIXON FARM DR ,K0A2Z0,Ward 21,4M-1515,,LONGWOOD BUILDING CORPORATION,Semi - Detached,Goulbourn,"Construct a 1 Storey Semi - Detached with attached garages  Models: 102 2014 Corner,102 2014 Corner",2,361788,2434,1701422,Construction,2017-03-22 14:53
4356,KELLY FARM DR ,K1T0P7,Ward 22,,20,TARTAN HOMES CORPORATION,Rowhouse,Gloucester,Construct a 2 storey block of 4 rowhouse dwellings,4,924150.62,7912,1701423,Construction,2017-03-22 15:36
4358,KELLY FARM DR ,K1T0P7,Ward 22,,20,TARTAN HOMES CORPORATION,Rowhouse,Gloucester,Construct a 2 storey block of 4 rowhouse dwellings,4,924150.62,7912,1701423,Construction,2017-03-22 15:36
4360,KELLY FARM DR ,K1T0P7,Ward 22,,20,TARTAN HOMES CORPORATION,Rowhouse,Gloucester,Construct a 2 storey block of 4 rowhouse dwellings,4,924150.62,7912,1701423,Construction,2017-03-22 15:36
4362,KELLY FARM DR ,K1T0P7,Ward 22,,20,TARTAN HOMES CORPORATION,Rowhouse,Gloucester,Construct a 2 storey block of 4 rowhouse dwellings,4,924150.62,7912,1701423,Construction,2017-03-22 15:36
169,AVRO CIR ,,Ward 13,4M-1559,35,UNIFORM URBAN DEVELOPMENTS LTD.,Single,Old Ottawa,Construct a 2 Storey Single with attached garage  Model: 2900C Harris 2016,1,485606,2904,1701424,Construction,2017-03-22 16:19
114,FLOWING CREEK CIR ,K2M0K1,Ward 23,4m-1499,117,MATTAMY DEVELOPMENT CORPORATION,Single,Kanata,Construct a 2 Storey Single with attached garage  Model: Elm 2015 A,1,317049,1896,1701425,Construction,2017-03-23 8:44
120,FLOWING CREEK CIR ,K2M0K1,Ward 23,,114,MATTAMY DEVELOPMENT CORPORATION,Single,Kanata,Construct a 2 Storey Single with attached garage  Model: Snowberry 2014 A,1,283456,1907,1701426,Construction,2017-03-23 8:56
118,FLOWING CREEK CIR ,K2M0K1,Ward 23,4M-1499,115,MATTAMY DEVELOPMENT CORPORATION,Single,Kanata,Construct a 2 Storey Single with attached garage  Model: Snowberry 2014 A,1,283456,1907,1701427,Construction,2017-03-23 8:58
